fips,Model,Wave,both_mape,both_rmse,ext_only_mape,ext_only_rmse,int_only_mape,int_only_rmse,none_mape,none_rmse
38,SVM,Third,0.8698049476596031,0.13576145770573295,1.0086636457970242,0.1380254641944643,3.2678846647148694,0.2676322461851048,3.666964588271256,0.29989536426658636
38,SVM,All,1.0895981801529628,0.08238612446518857,0.9188488413494724,0.08338420437889539,1.04812396237247,0.12311676195191909,0.9985298224722712,0.1319753065199121
38,MLP,First,0.37357086571275233,0.1292933150798392,0.4328974845210648,0.1363669639843553,0.44031952914198114,0.1303573478525981,0.4129633503446808,0.1357822646009225
38,MLP,Second,0.21544555278621497,0.051749413885718035,0.23834983027773085,0.0509780150577336,0.22029569349427874,0.054761512741384674,0.2193755777721162,0.05357067922204843
38,MLP,Third,0.40671892478046284,0.11974955009827921,0.6355984231101431,0.11508784805601553,2.5799224909751843,0.25692288825915505,2.9207562669478135,0.28592546758619
38,MLP,All,0.2382813332824917,0.05720585773696628,0.25012086937919636,0.051247139225590085,0.3216526167639587,0.11353469901121427,0.3473971254016997,0.1210316527366582
39,Linear Regression,First,0.7713088559172285,0.08459939590655363,0.9210355295783081,0.11162749586424359,1.0772592408250707,0.15148188878700092,1.0698512515361611,0.15102567839389233
39,Linear Regression,Second,1.5214295755477178,0.19726258398001736,1.7180785801881757,0.21512102000930772,2.0676893594625327,0.23397675851566482,2.499736052381403,0.26205787635646943
39,Linear Regression,Third,1.0558108305092797,0.15583237053471138,1.051525358907569,0.16320968442831804,1.211372937749145,0.17073835836116938,1.2093136495579917,0.17701763189479355
39,Linear Regression,All,0.3244966089395668,0.09372760514572477,0.3281149012791092,0.09472374886016269,0.43762724532506736,0.09764547472898791,0.4083090109815046,0.09744060660110028
39,Random Forest,First,0.17579368442142335,0.05535605462402797,0.17312918987668405,0.056739464817261984,0.20526472126037681,0.10766063627160363,0.21680834076681782,0.11654756285033503
39,Random Forest,Second,1.0929577363488099,0.18575673935207435,1.1155145542812277,0.19727986074442863,1.5015722517321926,0.2215935958007555,1.6199773287617876,0.23299727123064828
39,Random Forest,Third,0.20965055010196978,0.062437339190576355,0.18930545987241026,0.05910436232025098,0.1988203816868665,0.059242649804526724,0.1824292752430886,0.05895268115774951
39,Random Forest,All,0.2879829098561723,0.03606306236963443,0.28650354590475297,0.03456908736156909,0.31254423498646455,0.03645687956242457,0.3132558277668141,0.03627036197874262
39,Gradient Boost,First,0.07491398375952699,0.04126101076465768,0.07558049813378603,0.04161940471805774,0.17174595084546143,0.11980941600687604,0.2062212219712428,0.15009442502819442
39,Gradient Boost,Second,1.0963510031194446,0.20452650300299863,1.356229253772975,0.23528516884799394,1.6868501912933667,0.22536874686148298,2.020631334442128,0.2720371339968197
39,Gradient Boost,Third,0.13053192609888753,0.04480157950308744,0.15009185843945047,0.046831895207530096,0.1011284673878611,0.04305923151970038,0.07659981203242172,0.04173797737985464
39,Gradient Boost,All,0.11382847863629111,0.028339553066021317,0.11689456468692176,0.03082678582593996,0.12220723526312476,0.0292348724159876,0.12447605174630676,0.02712344047792763
39,SVM,First,0.6256620723459505,0.07966473862710735,0.6736158855413903,0.09835627545415464,0.6905383801474689,0.14005273313916464,0.6954989876370772,0.13726549122985932
39,SVM,Second,1.3902556081604178,0.19893212709467636,1.4501882166219748,0.22418333589814976,1.563647452802956,0.22887527309609407,1.4679735697144083,0.24630035053559157
39,SVM,Third,0.35882862907385515,0.0715769896037472,0.1995280823824673,0.07084487026180884,0.532491375248293,0.07572438831146337,0.5870130801711366,0.07857136205143422
39,SVM,All,0.7925211798423649,0.057920835171957244,0.7908257640559132,0.059204120928914694,0.7989389707621336,0.05951526805506431,0.7860901297455356,0.05913491743033765
39,MLP,First,0.40679355205229734,0.0678678780722374,0.4650832870675112,0.09295666196284909,0.4783131454551352,0.11656828547257528,0.4982836330392245,0.12814877703990507
39,MLP,Second,1.1094491563935436,0.17778274308420042,1.064044526326109,0.19115957304261977,1.5442184317603165,0.21400523808161181,1.409110526943337,0.2269325933371673
39,MLP,Third,0.17392862133174744,0.052158267739030095,0.16667971490822364,0.048501277479174786,0.2064553336461516,0.060162489745511194,0.141215683797057,0.06551292130218563
39,MLP,All,0.260073733226941,0.04380040086522542,0.26908302011286134,0.04358939855768825,0.2619335763563754,0.04529379502186518,0.24440972944224945,0.042391561093373345
4,Linear Regression,First,0.36950492187222145,0.09423410443175098,0.40595375484275975,0.0976309317840079,0.5398133070033448,0.09549951710353567,0.5998198980548217,0.09998043422821043
4,Linear Regression,Second,0.71120580914476,0.10399664822953907,0.8136036856186672,0.11736769663049755,0.6931384578791612,0.10616218105396588,0.7580016785987627,0.13255247656827934
4,Linear Regression,Third,0.9028341174077623,0.10819090344451328,0.9117941774367482,0.10881090581062314,0.9825509342399267,0.1202256129644814,1.0257990480037766,0.12538298887903157
4,Linear Regression,All,0.4196298859624926,0.11174537405208715,0.4162101609492977,0.11176006178455222,0.5295353951962477,0.1197394554416787,0.5248895856479933,0.11936281520361822
4,Random Forest,First,0.40686374586566165,0.026790915034234596,0.40605659099763913,0.02649348619176616,0.4118745567440862,0.03580004251218769,0.3972116875785217,0.03284194610964626
